DVSN,STTN FROM,STTN TO,RR NO.,RR DATE,FNR,P/T,INVC NO.,INVC DATE,CMDT,CNSR,CNSR GSTIN,CNSG,CNSG GSTIN,RLY GSTIN,TAX INVCID,FREIGHT PAID BY,ADVANCE FREIGHT SCHEME,ROUND TRIP TRAFFIC,CHRG WGHT,ACTL WGHT,CHRG CLSS,RATE(Q),BSC FRGT,POL,TOTL FRGT(EXCLUDE GST),IGST,CGST,SGST,UGST,TOTL GST,TDS IGST,TDS CGST,TDS SGST,TDS UGST,TOTL TDS,TDS REGISTRATION NO.,TOTL FRGT(INCLUDE GST),DMRG,P/M,OTHR CHRG CODE,OTHR CHRG AMNT,REBATE CODE,REBATE AMNT,E-PAYID
ADRA,HSPG,BSCS,261020838.0,2026-04-22,26042205454.0,P,40.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121132.0,CNSR,N,N,67.3,62.1,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D92213
ADRA,HSPG,BSCS,261020839.0,2026-04-22,26042205445.0,P,41.0,2026-04-22,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121132.0,CNSR,N,N,67.3,67.3,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D92214
ADRA,HSPG,BSCS,261020855.0,2026-04-27,26042517298.0,P,42.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121336.0,CNSR,N,N,265.6,246.0,165W,559.6,148629.76,0.0,179472.0,0.0,4486.8,4486.8,0.0,8974.0,0.0,0.0,0.0,0.0,0.0,,188446.0,0.0,E,DPO,22294.46,,0.0,SB00D940EE
ADRA,HSPG,BSCS,261020856.0,2026-04-27,26042517289.0,P,43.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121336.0,CNSR,N,N,336.5,322.0,165W,559.6,188305.4,0.0,227380.0,0.0,5684.5,5684.5,0.0,11369.0,0.0,0.0,0.0,0.0,0.0,,238749.0,0.0,E,DPO,28245.81,,0.0,SB00D940EF
ADRA,HSPG,BSCS,261020857.0,2026-04-27,26042517261.0,P,44.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121338.0,CNSR,N,N,67.3,61.3,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D940F1
ADRA,HSPG,BSCS,261020858.0,2026-04-27,26042517270.0,P,45.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121340.0,CNSR,N,N,265.3,252.9,165W,559.6,148461.88,0.0,179269.0,0.0,4481.73,4481.73,0.0,8964.0,0.0,0.0,0.0,0.0,0.0,,188233.0,0.0,E,DPO,22269.28,,0.0,SB00D940F2
ADRA,HSPG,BSCS,261020859.0,2026-04-27,26042517225.0,P,46.0,2026-04-26,3312351.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121340.0,CNSR,N,N,63.4,59.7,165W,559.6,35478.64,0.0,42841.0,0.0,1071.03,1071.03,0.0,2143.0,0.0,0.0,0.0,0.0,0.0,,44984.0,0.0,E,DPO,5321.8,,0.0,SB00D940F3
ADRA,HSPG,BSCS,261020860.0,2026-04-27,26042517234.0,P,47.0,2026-04-26,3312351.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121340.0,CNSR,N,N,134.6,125.2,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D940F4
ADRA,HSPG,BSCS,261020861.0,2026-04-27,26042517243.0,P,48.0,2026-04-26,3312351.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121342.0,CNSR,N,N,63.4,59.9,165W,559.6,35478.64,0.0,42841.0,0.0,1071.03,1071.03,0.0,2143.0,0.0,0.0,0.0,0.0,0.0,,44984.0,0.0,E,DPO,5321.8,,0.0,SB00D940F5
ADRA,HSPG,BSCS,261020862.0,2026-04-27,26042517216.0,P,49.0,2026-04-26,3443223.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121344.0,CNSR,N,N,67.3,64.7,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D940F6
ADRA,HSPG,BSCS,261020863.0,2026-04-27,26042517252.0,P,50.0,2026-04-26,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121344.0,CNSR,N,N,67.3,67.2,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D940F7
ADRA,HSPG,BSCS,241001066.0,2026-04-30,26043016264.0,P,51.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121568.0,CNSR,N,N,198.0,181.7,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D96033
ADRA,HSPG,BSCS,261020871.0,2026-04-30,26043016255.0,P,52.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121568.0,CNSR,N,N,198.0,182.0,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D96042
ADRA,HSPG,BSCS,261020872.0,2026-04-30,26043016246.0,P,53.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121568.0,CNSR,N,N,201.9,182.1,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D96048
ADRA,HSPG,BSCS,241001067.0,2026-04-30,26043016185.0,P,54.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121570.0,CNSR,N,N,67.3,62.8,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9604F
ADRA,HSPG,BSCS,261020873.0,2026-04-30,26043016194.0,P,55.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121572.0,CNSR,N,N,67.3,61.6,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D96056
ADRA,HSPG,BSCS,261020874.0,2026-04-30,26043016200.0,P,56.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121572.0,CNSR,N,N,67.3,62.4,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9605E
ADRA,HSPG,BSCS,261020875.0,2026-04-30,26043016219.0,P,57.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121572.0,CNSR,N,N,63.8,63.8,165W,559.6,35702.48,0.0,43111.0,0.0,1077.78,1077.78,0.0,2156.0,0.0,0.0,0.0,0.0,0.0,,45267.0,0.0,E,DPO,5355.37,,0.0,SB00D96062
ADRA,HSPG,BSCS,261020876.0,2026-04-30,26043016237.0,P,58.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121574.0,CNSR,N,N,265.3,242.7,165W,559.6,148461.88,0.0,179269.0,0.0,4481.73,4481.73,0.0,8964.0,0.0,0.0,0.0,0.0,0.0,,188233.0,0.0,E,DPO,22269.28,,0.0,SB00D96067
ADRA,HSPG,BSCS,261020877.0,2026-04-30,26043016228.0,P,59.0,2026-04-30,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042154121576.0,CNSR,N,N,198.0,182.0,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D96068
ADRA,HSPG,BSCS,261020879.0,2026-05-03,26041102026.0,P,60.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120078.0,CNSR,N,N,198.0,188.5,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D97222
ADRA,HSPG,BSCS,261020880.0,2026-05-03,26041102017.0,P,61.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120080.0,CNSR,N,N,201.9,191.9,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D97223
ADRA,HSPG,BSCS,261020881.0,2026-05-03,26041101993.0,P,62.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120080.0,CNSR,N,N,201.9,189.4,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D97224
ADRA,HSPG,BSCS,261020882.0,2026-05-03,26041102008.0,P,63.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120080.0,CNSR,N,N,201.9,192.6,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D97226
ADRA,HSPG,BSCS,261020883.0,2026-05-03,26041101975.0,P,64.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120082.0,CNSR,N,N,134.6,127.0,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D97227
ADRA,HSPG,BSCS,261020884.0,2026-05-03,26041101966.0,P,65.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120084.0,CNSR,N,N,134.6,122.2,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D97228
ADRA,HSPG,BSCS,261020885.0,2026-05-03,26041101984.0,P,66.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120084.0,CNSR,N,N,134.6,129.0,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D9722A
ADRA,HSPG,BSCS,261020886.0,2026-05-03,26041101957.0,P,67.0,2026-05-03,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120084.0,CNSR,N,N,134.6,128.9,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D9722B
ADRA,HSPG,BSCS,261020911.0,2026-05-07,26050618103.0,P,68.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120296.0,CNSR,N,N,198.0,189.3,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D9910D
ADRA,HSPG,BSCS,261020912.0,2026-05-07,26050618112.0,P,69.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120298.0,CNSR,N,N,201.9,190.0,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D9910E
ADRA,HSPG,BSCS,261020913.0,2026-05-07,26050618079.0,P,70.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120300.0,CNSR,N,N,64.4,65.1,165W,559.6,36038.24,783.44,44418.0,0.0,1110.45,1110.45,0.0,2221.0,0.0,0.0,0.0,0.0,0.0,,46639.0,0.0,E,DPO,5523.25,,0.0,SB00D9910F
ADRA,HSPG,BSCS,261020914.0,2026-05-07,26050618130.0,P,71.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120300.0,CNSR,N,N,201.9,187.4,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D99110
ADRA,HSPG,BSCS,261020915.0,2026-05-07,26050618121.0,P,72.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120300.0,CNSR,N,N,198.9,193.1,165W,559.6,111304.44,0.0,134401.0,0.0,3360.03,3360.03,0.0,6721.0,0.0,0.0,0.0,0.0,0.0,,141122.0,0.0,E,DPO,16695.67,,0.0,SB00D99111
ADRA,HSPG,BSCS,261020916.0,2026-05-07,26050618149.0,P,73.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120302.0,CNSR,N,N,261.4,247.1,165W,559.6,146279.44,0.0,176634.0,0.0,4415.85,4415.85,0.0,8832.0,0.0,0.0,0.0,0.0,0.0,,185466.0,0.0,E,DPO,21941.92,,0.0,SB00D99112
ADRA,HSPG,BSCS,261020917.0,2026-05-07,26050618088.0,P,74.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120304.0,CNSR,N,N,67.3,60.3,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D99113
ADRA,HSPG,BSCS,261020918.0,2026-05-07,26050618097.0,P,75.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120304.0,CNSR,N,N,67.3,66.0,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D99114
ADRA,HSPG,BSCS,261020919.0,2026-05-07,26050618060.0,P,76.0,2026-05-07,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120304.0,CNSR,N,N,67.3,65.3,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D99115
ADRA,HSPG,BSCS,261020937.0,2026-05-12,26051114507.0,P,77.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120492.0,CNSR,N,N,198.6,189.2,165W,559.6,111136.56,0.0,134198.0,0.0,3354.95,3354.95,0.0,6710.0,0.0,0.0,0.0,0.0,0.0,,140908.0,0.0,E,DPO,16670.48,,0.0,SB00D9AEAF
ADRA,HSPG,BSCS,261020938.0,2026-05-12,26051114516.0,P,78.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120492.0,CNSR,N,N,201.9,183.1,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D9AEB0
ADRA,HSPG,BSCS,261020939.0,2026-05-12,26051114525.0,P,79.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120494.0,CNSR,N,N,202.9,200.1,165W,559.6,113542.84,0.0,137104.0,0.0,3427.6,3427.6,0.0,6856.0,0.0,0.0,0.0,0.0,0.0,,143960.0,0.0,E,DPO,17031.43,,0.0,SB00D9AEB1
ADRA,HSPG,BSCS,261020940.0,2026-05-12,26051114534.0,P,80.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120496.0,CNSR,N,N,201.9,183.6,165W,559.6,112983.24,0.0,136428.0,0.0,3410.7,3410.7,0.0,6822.0,0.0,0.0,0.0,0.0,0.0,,143250.0,0.0,E,DPO,16947.49,,0.0,SB00D9AEB2
ADRA,HSPG,BSCS,261020941.0,2026-05-12,26051114543.0,P,81.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120496.0,CNSR,N,N,198.0,184.8,165W,559.6,110800.8,0.0,133793.0,0.0,3344.83,3344.83,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,,140483.0,0.0,E,DPO,16620.12,,0.0,SB00D9AEB3
ADRA,HSPG,BSCS,261020942.0,2026-05-12,26051114464.0,P,82.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120496.0,CNSR,N,N,67.3,62.6,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9AEB4
ADRA,HSPG,BSCS,261020943.0,2026-05-12,26051114482.0,P,83.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120498.0,CNSR,N,N,67.3,65.4,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9AEB5
ADRA,HSPG,BSCS,261020944.0,2026-05-12,26051114473.0,P,84.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120500.0,CNSR,N,N,67.3,62.5,165W,559.6,37661.08,0.0,45476.0,0.0,1136.9,1136.9,0.0,2274.0,0.0,0.0,0.0,0.0,0.0,,47750.0,0.0,E,DPO,5649.16,,0.0,SB00D9AEB7
ADRA,HSPG,BSCS,261020945.0,2026-05-12,26051114491.0,P,85.0,2026-05-11,3312746.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052154120500.0,CNSR,N,N,134.6,123.0,165W,559.6,75322.16,0.0,90952.0,0.0,2273.8,2273.8,0.0,4548.0,0.0,0.0,0.0,0.0,0.0,,95500.0,0.0,E,DPO,11298.32,,0.0,SB00D9AEB8
ADRA,ISCG,BSCS,261009276.0,2026-04-26,26042515704.0,P,10.0,2026-04-25,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140592.0,CNSG,N,N,4477.2,4163.4,165,508.7,2277551.64,0.0,2555245.0,0.0,63881.13,63881.13,0.0,127763.0,0.0,0.0,0.0,0.0,0.0,,2683008.0,0.0,E,DCLA,25650.0,,0.0,SB00D93EA9
ADRA,ISCG,BSCS,261009283.0,2026-04-29,26042729459.0,P,11.0,2026-04-28,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140680.0,CNSG,N,N,4553.4,4277.4,165,508.7,2316314.58,0.0,2595185.0,0.0,64879.63,64879.63,0.0,129760.0,0.0,0.0,0.0,0.0,0.0,,2724945.0,0.0,E,DCLA,26100.0,,0.0,SB00D95505
ADRA,ISCG,BSCS,261009284.0,2026-04-30,26042806448.0,P,12.0,2026-04-28,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140698.0,CNSG,N,N,2971.4,2869.8,165,508.7,1511551.18,0.0,1859522.0,0.0,46488.05,46488.05,0.0,92977.0,0.0,0.0,0.0,0.0,0.0,,1952499.0,0.0,E,DCLA,19800.0,,0.0,SB00D95CD7
ADRA,ISCG,BSCS,261009289.0,2026-05-02,26050112070.0,P,13.0,2026-05-01,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140044.0,CNSG,N,N,3037.0,2896.8,165,508.7,1544921.9,0.0,1913443.0,0.0,47836.08,47836.08,0.0,95673.0,0.0,0.0,0.0,0.0,0.0,,2009116.0,0.0,E,DCLA,20250.0,,0.0,SB00D96CC1
ADRA,ISCG,BSCS,261009292.0,2026-05-03,26050119240.0,P,14.0,2026-05-01,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140068.0,CNSG,N,N,4548.4,3996.6,165,508.7,2313771.08,0.0,2793901.0,0.0,69847.53,69847.53,0.0,139696.0,0.0,0.0,0.0,0.0,0.0,,2933597.0,0.0,E,DPO,347088.4,,0.0,SB00D972FC
ADRA,ISCG,BSCS,261009293.0,2026-05-04,26050204867.0,P,15.0,2026-05-02,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140082.0,CNSG,N,N,4547.2,4083.2,165,508.7,2313160.64,0.0,2561848.0,0.0,64046.2,64046.2,0.0,128093.0,0.0,0.0,0.0,0.0,0.0,,2689941.0,0.0,E,DPO,346996.83,,0.0,SB00D9767E
ADRA,ISCG,BSCS,261009296.0,2026-05-05,26050306369.0,P,16.0,2026-05-03,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140108.0,CNSG,N,N,3188.2,3079.2,165,508.7,1621837.34,0.0,2204023.0,0.0,55100.58,55100.58,0.0,110202.0,0.0,0.0,0.0,0.0,0.0,,2314225.0,0.0,E,DCLA,35250.0,,0.0,SB00D97EC4
ADRA,ISCG,BSCS,261009300.0,2026-05-06,26050426548.0,P,17.0,2026-05-04,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140140.0,CNSG,N,N,2977.2,2863.8,165,508.7,1514501.64,0.0,1902050.0,0.0,47551.25,47551.25,0.0,95103.0,0.0,0.0,0.0,0.0,0.0,,1997153.0,0.0,E,DCLA,26400.0,,0.0,SB00D985B5
ADRA,ISCG,BSCS,261009301.0,2026-05-07,26050517877.0,P,18.0,2026-05-06,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140156.0,CNSG,N,N,3121.2,3036.4,165,508.7,1587754.44,0.0,2080022.0,0.0,52000.55,52000.55,0.0,104002.0,0.0,0.0,0.0,0.0,0.0,,2184024.0,0.0,E,DCLA,34500.0,,0.0,SB00D98BD5
ADRA,ISCG,BSCS,261009303.0,2026-05-08,26050619032.0,P,19.0,2026-05-07,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140180.0,CNSG,N,N,3117.8,3060.8,165,508.7,1586024.86,0.0,2010842.0,0.0,50271.05,50271.05,0.0,100543.0,0.0,0.0,0.0,0.0,0.0,,2111385.0,0.0,E,DCLA,27600.0,,0.0,SB00D99371
ADRA,ISCG,BSCS,261009306.0,2026-05-10,26050828588.0,P,20.0,2026-05-09,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140236.0,CNSG,N,N,3031.8,2821.4,165,508.7,1542276.66,0.0,1889163.0,0.0,47229.08,47229.08,0.0,94459.0,0.0,0.0,0.0,0.0,0.0,,1983622.0,0.0,E,DCLA,20250.0,,0.0,SB00D9A482
ADRA,ISCG,BSCS,261009309.0,2026-05-12,26050619087.0,P,21.0,2026-05-10,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052054140288.0,CNSG,N,N,3024.0,3024.0,165,508.7,1538308.8,0.0,1857523.0,0.0,46438.08,46438.08,0.0,92877.0,0.0,0.0,0.0,0.0,0.0,,1950400.0,6750.0,E,DPO,230761.44,,0.0,SB00D9B3D9
ADRA,ISCG,BSCS,261009242.0,2026-04-12,26041007457.0,P,4.0,2026-04-10,1011290.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140260.0,CNSG,N,N,2788.9,2788.8,165,508.7,1418713.43,0.0,1713110.0,0.0,42827.75,42827.75,0.0,85656.0,0.0,0.0,0.0,0.0,0.0,,1798766.0,12000.0,E,DPO,212820.96,,0.0,SB00D8D971
